C:\Users\Lenovo\Desktop\Data\IMG\center_2019_02_15_16_03_40_864.jpg, C:\Users\Lenovo\Desktop\Data\IMG\left_2019_02_15_16_03_40_864.jpg, C:\Users\Lenovo\Desktop\Data\IMG\right_2019_02_15_16_03_40_864.jpg, -0.008939031, 0.9212255, 0, 1.867302
C:\Users\Lenovo\Desktop\Data\IMG\center_2019_02_15_16_03_40_966.jpg, C:\Users\Lenovo\Desktop\Data\IMG\left_2019_02_15_16_03_40_966.jpg, C:\Users\Lenovo\Desktop\Data\IMG\right_2019_02_15_16_03_40_966.jpg, -0.09856352, 1, 0, 3.074354
C:\Users\Lenovo\Desktop\Data\IMG\center_2019_02_15_16_03_41_068.jpg, C:\Users\Lenovo\Desktop\Data\IMG\left_2019_02_15_16_03_41_068.jpg, C:\Users\Lenovo\Desktop\Data\IMG\right_2019_02_15_16_03_41_068.jpg, -0.3438812, 1, 0, 4.230688
C:\Users\Lenovo\Desktop\Data\IMG\center_2019_02_15_16_03_41_172.jpg, C:\Users\Lenovo\Desktop\Data\IMG\left_2019_02_15_16_03_41_172.jpg, C:\Users\Lenovo\Desktop\Data\IMG\right_2019_02_15_16_03_41_172.jpg, -0.04766757, 1, 0, 5.394791
C:\Users\Lenovo\Desktop\Data\IMG\center_2019_02_15_16_03_41_274.jpg, C:\Users\Lenovo\Desktop\Data\IMG\left_2019_02_15_16_03_41_274.jpg, C:\Users\Lenovo\Desktop\Data\IMG\right_2019_02_15_16_03_41_274.jpg, -0.03234456, 1, 0, 6.544885
C:\Users\Lenovo\Desktop\Data\IMG\center_2019_02_15_16_03_41_378.jpg, C:\Users\Lenovo\Desktop\Data\IMG\left_2019_02_15_16_03_41_378.jpg, C:\Users\Lenovo\Desktop\Data\IMG\right_2019_02_15_16_03_41_378.jpg, -0.2784685, 1, 0, 7.88479
C:\Users\Lenovo\Desktop\Data\IMG\center_2019_02_15_16_03_41_482.jpg, C:\Users\Lenovo\Desktop\Data\IMG\left_2019_02_15_16_03_41_482.jpg, C:\Users\Lenovo\Desktop\Data\IMG\right_2019_02_15_16_03_41_482.jpg, 0, 1, 0, 9.01069
C:\Users\Lenovo\Desktop\Data\IMG\center_2019_02_15_16_03_41_581.jpg, C:\Users\Lenovo\Desktop\Data\IMG\left_2019_02_15_16_03_41_581.jpg, C:\Users\Lenovo\Desktop\Data\IMG\right_2019_02_15_16_03_41_581.jpg, 0, 1, 0, 10.12573
C:\Users\Lenovo\Desktop\Data\IMG\center_2019_02_15_16_03_41_685.jpg, C:\Users\Lenovo\Desktop\Data\IMG\left_2019_02_15_16_03_41_685.jpg, C:\Users\Lenovo\Desktop\Data\IMG\right_2019_02_15_16_03_41_685.jpg, -0.2965669, 1, 0, 11.20671
C:\Users\Lenovo\Desktop\Data\IMG\center_2019_02_15_16_03_41_789.jpg, C:\Users\Lenovo\Desktop\Data\IMG\left_2019_02_15_16_03_41_789.jpg, C:\Users\Lenovo\Desktop\Data\IMG\right_2019_02_15_16_03_41_789.jpg, -0.5921652, 1, 0, 12.32129
C:\Users\Lenovo\Desktop\Data\IMG\center_2019_02_15_16_03_41_890.jpg, C:\Users\Lenovo\Desktop\Data\IMG\left_2019_02_15_16_03_41_890.jpg, C:\Users\Lenovo\Desktop\Data\IMG\right_2019_02_15_16_03_41_890.jpg, -0.3546357, 1, 0, 13.14894
C:\Users\Lenovo\Desktop\Data\IMG\center_2019_02_15_16_03_41_990.jpg, C:\Users\Lenovo\Desktop\Data\IMG\left_2019_02_15_16_03_41_990.jpg, C:\Users\Lenovo\Desktop\Data\IMG\right_2019_02_15_16_03_41_990.jpg, -0.04986946, 1, 0, 14.41086
C:\Users\Lenovo\Desktop\Data\IMG\center_2019_02_15_16_03_42_093.jpg, C:\Users\Lenovo\Desktop\Data\IMG\left_2019_02_15_16_03_42_093.jpg, C:\Users\Lenovo\Desktop\Data\IMG\right_2019_02_15_16_03_42_093.jpg, 0, 1, 0, 15.34027
C:\Users\Lenovo\Desktop\Data\IMG\center_2019_02_15_16_03_42_196.jpg, C:\Users\Lenovo\Desktop\Data\IMG\left_2019_02_15_16_03_42_196.jpg, C:\Users\Lenovo\Desktop\Data\IMG\right_2019_02_15_16_03_42_196.jpg, 0, 1, 0, 16.47599
C:\Users\Lenovo\Desktop\Data\IMG\center_2019_02_15_16_03_42_297.jpg, C:\Users\Lenovo\Desktop\Data\IMG\left_2019_02_15_16_03_42_297.jpg, C:\Users\Lenovo\Desktop\Data\IMG\right_2019_02_15_16_03_42_297.jpg, -0.246567, 1, 0, 17.45693
C:\Users\Lenovo\Desktop\Data\IMG\center_2019_02_15_16_03_42_399.jpg, C:\Users\Lenovo\Desktop\Data\IMG\left_2019_02_15_16_03_42_399.jpg, C:\Users\Lenovo\Desktop\Data\IMG\right_2019_02_15_16_03_42_399.jpg, -0.2758088, 1, 0, 18.62399
C:\Users\Lenovo\Desktop\Data\IMG\center_2019_02_15_16_03_42_503.jpg, C:\Users\Lenovo\Desktop\Data\IMG\left_2019_02_15_16_03_42_503.jpg, C:\Users\Lenovo\Desktop\Data\IMG\right_2019_02_15_16_03_42_503.jpg, 0, 1, 0, 19.62258
C:\Users\Lenovo\Desktop\Data\IMG\center_2019_02_15_16_03_42_604.jpg, C:\Users\Lenovo\Desktop\Data\IMG\left_2019_02_15_16_03_42_604.jpg, C:\Users\Lenovo\Desktop\Data\IMG\right_2019_02_15_16_03_42_604.jpg, 0, 1, 0, 20.65805
C:\Users\Lenovo\Desktop\Data\IMG\center_2019_02_15_16_03_42_706.jpg, C:\Users\Lenovo\Desktop\Data\IMG\left_2019_02_15_16_03_42_706.jpg, C:\Users\Lenovo\Desktop\Data\IMG\right_2019_02_15_16_03_42_706.jpg, -0.285165, 1, 0, 21.60927
C:\Users\Lenovo\Desktop\Data\IMG\center_2019_02_15_16_03_42_809.jpg, C:\Users\Lenovo\Desktop\Data\IMG\left_2019_02_15_16_03_42_809.jpg, C:\Users\Lenovo\Desktop\Data\IMG\right_2019_02_15_16_03_42_809.jpg, -0.5960581, 1, 0, 22.43748
C:\Users\Lenovo\Desktop\Data\IMG\center_2019_02_15_16_03_42_910.jpg, C:\Users\Lenovo\Desktop\Data\IMG\left_2019_02_15_16_03_42_910.jpg, C:\Users\Lenovo\Desktop\Data\IMG\right_2019_02_15_16_03_42_910.jpg, -0.332738, 1, 0, 23.36923
C:\Users\Lenovo\Desktop\Data\IMG\center_2019_02_15_16_03_43_013.jpg, C:\Users\Lenovo\Desktop\Data\IMG\left_2019_02_15_16_03_43_013.jpg, C:\Users\Lenovo\Desktop\Data\IMG\right_2019_02_15_16_03_43_013.jpg, -0.03438891, 1, 0, 24.35265
C:\Users\Lenovo\Desktop\Data\IMG\center_2019_02_15_16_03_43_117.jpg, C:\Users\Lenovo\Desktop\Data\IMG\left_2019_02_15_16_03_43_117.jpg, C:\Users\Lenovo\Desktop\Data\IMG\right_2019_02_15_16_03_43_117.jpg, 0, 1, 0, 25.29745
C:\Users\Lenovo\Desktop\Data\IMG\center_2019_02_15_16_03_43_219.jpg, C:\Users\Lenovo\Desktop\Data\IMG\left_2019_02_15_16_03_43_219.jpg, C:\Users\Lenovo\Desktop\Data\IMG\right_2019_02_15_16_03_43_219.jpg, 0, 1, 0, 26.43937
C:\Users\Lenovo\Desktop\Data\IMG\center_2019_02_15_16_03_43_320.jpg, C:\Users\Lenovo\Desktop\Data\IMG\left_2019_02_15_16_03_43_320.jpg, C:\Users\Lenovo\Desktop\Data\IMG\right_2019_02_15_16_03_43_320.jpg, 0, 1, 0, 27.38182
C:\Users\Lenovo\Desktop\Data\IMG\center_2019_02_15_16_03_43_427.jpg, C:\Users\Lenovo\Desktop\Data\IMG\left_2019_02_15_16_03_43_427.jpg, C:\Users\Lenovo\Desktop\Data\IMG\right_2019_02_15_16_03_43_427.jpg, -0.2587996, 1, 0, 28.23076
C:\Users\Lenovo\Desktop\Data\IMG\center_2019_02_15_16_03_43_532.jpg, C:\Users\Lenovo\Desktop\Data\IMG\left_2019_02_15_16_03_43_532.jpg, C:\Users\Lenovo\Desktop\Data\IMG\right_2019_02_15_16_03_43_532.jpg, 0, 1, 0, 29.15402
C:\Users\Lenovo\Desktop\Data\IMG\center_2019_02_15_16_03_43_632.jpg, C:\Users\Lenovo\Desktop\Data\IMG\left_2019_02_15_16_03_43_632.jpg, C:\Users\Lenovo\Desktop\Data\IMG\right_2019_02_15_16_03_43_632.jpg, 0, 1, 0, 30.06701
C:\Users\Lenovo\Desktop\Data\IMG\center_2019_02_15_16_03_43_734.jpg, C:\Users\Lenovo\Desktop\Data\IMG\left_2019_02_15_16_03_43_734.jpg, C:\Users\Lenovo\Desktop\Data\IMG\right_2019_02_15_16_03_43_734.jpg, 0, 1, 0, 30.1902
C:\Users\Lenovo\Desktop\Data\IMG\center_2019_02_15_16_03_43_838.jpg, C:\Users\Lenovo\Desktop\Data\IMG\left_2019_02_15_16_03_43_838.jpg, C:\Users\Lenovo\Desktop\Data\IMG\right_2019_02_15_16_03_43_838.jpg, -0.06953958, 1, 0, 30.18875
C:\Users\Lenovo\Desktop\Data\IMG\center_2019_02_15_16_03_43_941.jpg, C:\Users\Lenovo\Desktop\Data\IMG\left_2019_02_15_16_03_43_941.jpg, C:\Users\Lenovo\Desktop\Data\IMG\right_2019_02_15_16_03_43_941.jpg, -0.3405188, 1, 0, 30.16581
C:\Users\Lenovo\Desktop\Data\IMG\center_2019_02_15_16_03_44_045.jpg, C:\Users\Lenovo\Desktop\Data\IMG\left_2019_02_15_16_03_44_045.jpg, C:\Users\Lenovo\Desktop\Data\IMG\right_2019_02_15_16_03_44_045.jpg, -0.02604422, 1, 0, 30.18943
C:\Users\Lenovo\Desktop\Data\IMG\center_2019_02_15_16_03_44_147.jpg, C:\Users\Lenovo\Desktop\Data\IMG\left_2019_02_15_16_03_44_147.jpg, C:\Users\Lenovo\Desktop\Data\IMG\right_2019_02_15_16_03_44_147.jpg, 0, 1, 0, 30.18996
C:\Users\Lenovo\Desktop\Data\IMG\center_2019_02_15_16_03_44_250.jpg, C:\Users\Lenovo\Desktop\Data\IMG\left_2019_02_15_16_03_44_250.jpg, C:\Users\Lenovo\Desktop\Data\IMG\right_2019_02_15_16_03_44_250.jpg, 0, 1, 0, 30.19025
C:\Users\Lenovo\Desktop\Data\IMG\center_2019_02_15_16_03_44_358.jpg, C:\Users\Lenovo\Desktop\Data\IMG\left_2019_02_15_16_03_44_358.jpg, C:\Users\Lenovo\Desktop\Data\IMG\right_2019_02_15_16_03_44_358.jpg, -0.2829448, 1, 0, 30.17306
C:\Users\Lenovo\Desktop\Data\IMG\center_2019_02_15_16_03_44_464.jpg, C:\Users\Lenovo\Desktop\Data\IMG\left_2019_02_15_16_03_44_464.jpg, C:\Users\Lenovo\Desktop\Data\IMG\right_2019_02_15_16_03_44_464.jpg, -0.005889235, 1, 0, 30.18997
C:\Users\Lenovo\Desktop\Data\IMG\center_2019_02_15_16_03_44_570.jpg, C:\Users\Lenovo\Desktop\Data\IMG\left_2019_02_15_16_03_44_570.jpg, C:\Users\Lenovo\Desktop\Data\IMG\right_2019_02_15_16_03_44_570.jpg, 0, 1, 0, 30.1902
C:\Users\Lenovo\Desktop\Data\IMG\center_2019_02_15_16_03_44_671.jpg, C:\Users\Lenovo\Desktop\Data\IMG\left_2019_02_15_16_03_44_671.jpg, C:\Users\Lenovo\Desktop\Data\IMG\right_2019_02_15_16_03_44_671.jpg, 0, 1, 0, 30.19031
C:\Users\Lenovo\Desktop\Data\IMG\center_2019_02_15_16_03_44_773.jpg, C:\Users\Lenovo\Desktop\Data\IMG\left_2019_02_15_16_03_44_773.jpg, C:\Users\Lenovo\Desktop\Data\IMG\right_2019_02_15_16_03_44_773.jpg, -0.2796759, 1, 0, 30.17366
C:\Users\Lenovo\Desktop\Data\IMG\center_2019_02_15_16_03_44_873.jpg, C:\Users\Lenovo\Desktop\Data\IMG\left_2019_02_15_16_03_44_873.jpg, C:\Users\Lenovo\Desktop\Data\IMG\right_2019_02_15_16_03_44_873.jpg, -0.5669652, 1, 0, 30.13846
C:\Users\Lenovo\Desktop\Data\IMG\center_2019_02_15_16_03_44_976.jpg, C:\Users\Lenovo\Desktop\Data\IMG\left_2019_02_15_16_03_44_976.jpg, C:\Users\Lenovo\Desktop\Data\IMG\right_2019_02_15_16_03_44_976.jpg, -0.349, 1, 0, 30.18944
C:\Users\Lenovo\Desktop\Data\IMG\center_2019_02_15_16_03_45_080.jpg, C:\Users\Lenovo\Desktop\Data\IMG\left_2019_02_15_16_03_45_080.jpg, C:\Users\Lenovo\Desktop\Data\IMG\right_2019_02_15_16_03_45_080.jpg, 0, 1, 0, 30.18684
C:\Users\Lenovo\Desktop\Data\IMG\center_2019_02_15_16_03_45_180.jpg, C:\Users\Lenovo\Desktop\Data\IMG\left_2019_02_15_16_03_45_180.jpg, C:\Users\Lenovo\Desktop\Data\IMG\right_2019_02_15_16_03_45_180.jpg, 0, 1, 0, 30.18975
C:\Users\Lenovo\Desktop\Data\IMG\center_2019_02_15_16_03_45_282.jpg, C:\Users\Lenovo\Desktop\Data\IMG\left_2019_02_15_16_03_45_282.jpg, C:\Users\Lenovo\Desktop\Data\IMG\right_2019_02_15_16_03_45_282.jpg, 0, 1, 0, 30.1908
C:\Users\Lenovo\Desktop\Data\IMG\center_2019_02_15_16_03_45_390.jpg, C:\Users\Lenovo\Desktop\Data\IMG\left_2019_02_15_16_03_45_390.jpg, C:\Users\Lenovo\Desktop\Data\IMG\right_2019_02_15_16_03_45_390.jpg, 0, 1, 0, 30.19035
C:\Users\Lenovo\Desktop\Data\IMG\center_2019_02_15_16_03_45_490.jpg, C:\Users\Lenovo\Desktop\Data\IMG\left_2019_02_15_16_03_45_490.jpg, C:\Users\Lenovo\Desktop\Data\IMG\right_2019_02_15_16_03_45_490.jpg, 0, 1, 0, 30.19028
C:\Users\Lenovo\Desktop\Data\IMG\center_2019_02_15_16_03_45_598.jpg, C:\Users\Lenovo\Desktop\Data\IMG\left_2019_02_15_16_03_45_598.jpg, C:\Users\Lenovo\Desktop\Data\IMG\right_2019_02_15_16_03_45_598.jpg, 0, 1, 0, 30.19025
C:\Users\Lenovo\Desktop\Data\IMG\center_2019_02_15_16_03_45_701.jpg, C:\Users\Lenovo\Desktop\Data\IMG\left_2019_02_15_16_03_45_701.jpg, C:\Users\Lenovo\Desktop\Data\IMG\right_2019_02_15_16_03_45_701.jpg, 0, 1, 0, 30.19031
C:\Users\Lenovo\Desktop\Data\IMG\center_2019_02_15_16_03_45_809.jpg, C:\Users\Lenovo\Desktop\Data\IMG\left_2019_02_15_16_03_45_809.jpg, C:\Users\Lenovo\Desktop\Data\IMG\right_2019_02_15_16_03_45_809.jpg, 0, 1, 0, 30.19083
C:\Users\Lenovo\Desktop\Data\IMG\center_2019_02_15_16_03_45_915.jpg, C:\Users\Lenovo\Desktop\Data\IMG\left_2019_02_15_16_03_45_915.jpg, C:\Users\Lenovo\Desktop\Data\IMG\right_2019_02_15_16_03_45_915.jpg, 0, 1, 0, 30.18919
C:\Users\Lenovo\Desktop\Data\IMG\center_2019_02_15_16_03_46_014.jpg, C:\Users\Lenovo\Desktop\Data\IMG\left_2019_02_15_16_03_46_014.jpg, C:\Users\Lenovo\Desktop\Data\IMG\right_2019_02_15_16_03_46_014.jpg, 0, 1, 0, 30.19072
C:\Users\Lenovo\Desktop\Data\IMG\center_2019_02_15_16_03_46_119.jpg, C:\Users\Lenovo\Desktop\Data\IMG\left_2019_02_15_16_03_46_119.jpg, C:\Users\Lenovo\Desktop\Data\IMG\right_2019_02_15_16_03_46_119.jpg, 0, 1, 0, 30.18842
C:\Users\Lenovo\Desktop\Data\IMG\center_2019_02_15_16_03_46_228.jpg, C:\Users\Lenovo\Desktop\Data\IMG\left_2019_02_15_16_03_46_228.jpg, C:\Users\Lenovo\Desktop\Data\IMG\right_2019_02_15_16_03_46_228.jpg, 0, 1, 0, 30.1913
C:\Users\Lenovo\Desktop\Data\IMG\center_2019_02_15_16_03_46_334.jpg, C:\Users\Lenovo\Desktop\Data\IMG\left_2019_02_15_16_03_46_334.jpg, C:\Users\Lenovo\Desktop\Data\IMG\right_2019_02_15_16_03_46_334.jpg, 0, 1, 0, 30.19019
C:\Users\Lenovo\Desktop\Data\IMG\center_2019_02_15_16_03_46_435.jpg, C:\Users\Lenovo\Desktop\Data\IMG\left_2019_02_15_16_03_46_435.jpg, C:\Users\Lenovo\Desktop\Data\IMG\right_2019_02_15_16_03_46_435.jpg, 0, 1, 0, 30.19031
C:\Users\Lenovo\Desktop\Data\IMG\center_2019_02_15_16_03_46_542.jpg, C:\Users\Lenovo\Desktop\Data\IMG\left_2019_02_15_16_03_46_542.jpg, C:\Users\Lenovo\Desktop\Data\IMG\right_2019_02_15_16_03_46_542.jpg, -0.1210976, 1, 0, 30.18645
C:\Users\Lenovo\Desktop\Data\IMG\center_2019_02_15_16_03_46_646.jpg, C:\Users\Lenovo\Desktop\Data\IMG\left_2019_02_15_16_03_46_646.jpg, C:\Users\Lenovo\Desktop\Data\IMG\right_2019_02_15_16_03_46_646.jpg, -0.2891958, 0.6902282, 0, 30.11118
C:\Users\Lenovo\Desktop\Data\IMG\center_2019_02_15_16_03_46_754.jpg, C:\Users\Lenovo\Desktop\Data\IMG\left_2019_02_15_16_03_46_754.jpg, C:\Users\Lenovo\Desktop\Data\IMG\right_2019_02_15_16_03_46_754.jpg, 0, 0.3941253, 0, 30.05155
C:\Users\Lenovo\Desktop\Data\IMG\center_2019_02_15_16_03_46_856.jpg, C:\Users\Lenovo\Desktop\Data\IMG\left_2019_02_15_16_03_46_856.jpg, C:\Users\Lenovo\Desktop\Data\IMG\right_2019_02_15_16_03_46_856.jpg, 0, 0.1101036, 0, 29.90503
C:\Users\Lenovo\Desktop\Data\IMG\center_2019_02_15_16_03_46_961.jpg, C:\Users\Lenovo\Desktop\Data\IMG\left_2019_02_15_16_03_46_961.jpg, C:\Users\Lenovo\Desktop\Data\IMG\right_2019_02_15_16_03_46_961.jpg, 0, 0, 0, 29.56053
C:\Users\Lenovo\Desktop\Data\IMG\center_2019_02_15_16_03_47_061.jpg, C:\Users\Lenovo\Desktop\Data\IMG\left_2019_02_15_16_03_47_061.jpg, C:\Users\Lenovo\Desktop\Data\IMG\right_2019_02_15_16_03_47_061.jpg, 0, 0, 0, 29.26374
C:\Users\Lenovo\Desktop\Data\IMG\center_2019_02_15_16_03_47_164.jpg, C:\Users\Lenovo\Desktop\Data\IMG\left_2019_02_15_16_03_47_164.jpg, C:\Users\Lenovo\Desktop\Data\IMG\right_2019_02_15_16_03_47_164.jpg, -0.3081743, 0, 0, 28.91606
C:\Users\Lenovo\Desktop\Data\IMG\center_2019_02_15_16_03_47_267.jpg, C:\Users\Lenovo\Desktop\Data\IMG\left_2019_02_15_16_03_47_267.jpg, C:\Users\Lenovo\Desktop\Data\IMG\right_2019_02_15_16_03_47_267.jpg, 0, 0, 0, 28.62106
C:\Users\Lenovo\Desktop\Data\IMG\center_2019_02_15_16_03_47_371.jpg, C:\Users\Lenovo\Desktop\Data\IMG\left_2019_02_15_16_03_47_371.jpg, C:\Users\Lenovo\Desktop\Data\IMG\right_2019_02_15_16_03_47_371.jpg, 0, 0, 0, 28.33093
C:\Users\Lenovo\Desktop\Data\IMG\center_2019_02_15_16_03_47_473.jpg, C:\Users\Lenovo\Desktop\Data\IMG\left_2019_02_15_16_03_47_473.jpg, C:\Users\Lenovo\Desktop\Data\IMG\right_2019_02_15_16_03_47_473.jpg, -0.2701017, 0, 0, 28.00442
C:\Users\Lenovo\Desktop\Data\IMG\center_2019_02_15_16_03_47_574.jpg, C:\Users\Lenovo\Desktop\Data\IMG\left_2019_02_15_16_03_47_574.jpg, C:\Users\Lenovo\Desktop\Data\IMG\right_2019_02_15_16_03_47_574.jpg, -0.0279175, 0, 0, 27.72122
C:\Users\Lenovo\Desktop\Data\IMG\center_2019_02_15_16_03_47_677.jpg, C:\Users\Lenovo\Desktop\Data\IMG\left_2019_02_15_16_03_47_677.jpg, C:\Users\Lenovo\Desktop\Data\IMG\right_2019_02_15_16_03_47_677.jpg, 0, 0, 0, 27.44165
C:\Users\Lenovo\Desktop\Data\IMG\center_2019_02_15_16_03_47_785.jpg, C:\Users\Lenovo\Desktop\Data\IMG\left_2019_02_15_16_03_47_785.jpg, C:\Users\Lenovo\Desktop\Data\IMG\right_2019_02_15_16_03_47_785.jpg, -0.3208512, 0, 0, 27.05803
C:\Users\Lenovo\Desktop\Data\IMG\center_2019_02_15_16_03_47_888.jpg, C:\Users\Lenovo\Desktop\Data\IMG\left_2019_02_15_16_03_47_888.jpg, C:\Users\Lenovo\Desktop\Data\IMG\right_2019_02_15_16_03_47_888.jpg, -0.03135875, 0, 0, 26.786
C:\Users\Lenovo\Desktop\Data\IMG\center_2019_02_15_16_03_47_989.jpg, C:\Users\Lenovo\Desktop\Data\IMG\left_2019_02_15_16_03_47_989.jpg, C:\Users\Lenovo\Desktop\Data\IMG\right_2019_02_15_16_03_47_989.jpg, 0, 0, 0, 26.5137
C:\Users\Lenovo\Desktop\Data\IMG\center_2019_02_15_16_03_48_088.jpg, C:\Users\Lenovo\Desktop\Data\IMG\left_2019_02_15_16_03_48_088.jpg, C:\Users\Lenovo\Desktop\Data\IMG\right_2019_02_15_16_03_48_088.jpg, -0.04644054, 0, 0, 26.24676
C:\Users\Lenovo\Desktop\Data\IMG\center_2019_02_15_16_03_48_194.jpg, C:\Users\Lenovo\Desktop\Data\IMG\left_2019_02_15_16_03_48_194.jpg, C:\Users\Lenovo\Desktop\Data\IMG\right_2019_02_15_16_03_48_194.jpg, 0, 0, 0, 25.98314
C:\Users\Lenovo\Desktop\Data\IMG\center_2019_02_15_16_03_48_301.jpg, C:\Users\Lenovo\Desktop\Data\IMG\left_2019_02_15_16_03_48_301.jpg, C:\Users\Lenovo\Desktop\Data\IMG\right_2019_02_15_16_03_48_301.jpg, 0, 0, 0, 25.67036
C:\Users\Lenovo\Desktop\Data\IMG\center_2019_02_15_16_03_48_409.jpg, C:\Users\Lenovo\Desktop\Data\IMG\left_2019_02_15_16_03_48_409.jpg, C:\Users\Lenovo\Desktop\Data\IMG\right_2019_02_15_16_03_48_409.jpg, -0.06580297, 0.09733153, 0, 25.42864
C:\Users\Lenovo\Desktop\Data\IMG\center_2019_02_15_16_03_48_516.jpg, C:\Users\Lenovo\Desktop\Data\IMG\left_2019_02_15_16_03_48_516.jpg, C:\Users\Lenovo\Desktop\Data\IMG\right_2019_02_15_16_03_48_516.jpg, -0.3885299, 0.4200584, 0, 25.424
C:\Users\Lenovo\Desktop\Data\IMG\center_2019_02_15_16_03_48_618.jpg, C:\Users\Lenovo\Desktop\Data\IMG\left_2019_02_15_16_03_48_618.jpg, C:\Users\Lenovo\Desktop\Data\IMG\right_2019_02_15_16_03_48_618.jpg, -0.1065451, 0.7020432, 0, 25.9125
